timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-17T05:34:09,codecarbon,20e4ea1f-e72b-4d3b-a86b-3b04bbe7c18b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.474179542041384,9.084418538129296e-05,5.8706948006180776e-06,42.5,0.0,3.0,0.0001826517640008,0.0,1.2892239548285336e-05,0.0001955440035491,0.0,United States,USA,florida,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.13.7,3.2.6,10,Apple M4,0,,-82.5245,28.0791,16.0,machine,12.133333333333333,0,65.6,8.022119140625,N,1.0,0.0
2026-05-17T05:38:23,codecarbon,3cd5cf7c-0630-4ef3-ba0e-0453edb4477b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.156220500008205,8.898511329398265e-05,5.871194160439569e-06,42.5,0.0,3.0,0.0001789134236735,0.0,1.2628888437466228e-05,0.000191542312111,0.0,United States,USA,florida,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.13.7,3.2.6,10,Apple M4,0,,-82.5245,28.0791,16.0,machine,11.233333333333333,0,67.59333333333333,7.929853312174479,N,1.0,0.0
2026-05-17T05:41:44,codecarbon,cddd388a-72d8-4810-9a60-45ee8cde7f64,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.92258995899465,8.17441321437079e-05,5.871330864764666e-06,42.5,0.0,3.0,0.0001643546074408,0.0,1.1601341736677569e-05,0.0001759559491775,0.0,United States,USA,florida,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.13.7,3.2.6,10,Apple M4,0,,-82.5245,28.0791,16.0,machine,10.66153846153846,0,65.84615384615384,8.142721322866587,N,1.0,0.0
2026-05-17T05:42:18,codecarbon,70f74836-7af4-4c59-9f5c-6f638528bbb5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.471224208944477,7.322191553152155e-05,5.871269275954971e-06,42.5,0.0,3.0,0.000147219859324428,0.0,1.0391840868299672e-05,0.00015761170019272766,0.0,United States,USA,florida,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.13.7,3.2.6,10,Apple M4,0,,-82.5245,28.0791,16.0,machine,9.066666666666666,0,62.46666666666667,6.3372243245442705,N,1.0,0.0
